No,ISIN CODE,Year,PRICE TO BOOK VAL,RETURN ON ASSETS,TOTAL DEBT % COMMON EQUITY
1078,SG1K37001643,2017,0.69,3.69,8.13
1079,SG1S83002349,2014,0.69,6.36,39.63
1079,SG1S83002349,2015,0.76,3.57,32.56
1079,SG1S83002349,2016,0.57,2.68,29.65
1079,SG1S83002349,2017,0.61,5.92,40.73
1080,SG1M31001969,2014,1.32,1.1,125.86
1080,SG1M31001969,2015,1.34,1.03,119.11
1080,SG1M31001969,2016,0.95,0.94,131.96
1080,SG1M31001969,2017,1.14,0.97,118.95
1081,SG0531000230,2014,1.06,5.68,9.07
1081,SG0531000230,2015,1.17,6.22,7.13
1081,SG0531000230,2016,1.17,6.88,4.73
1081,SG0531000230,2017,1.68,12.69,1.42
1082,SG1K66001688,2014,0.52,5.78,43.85
1082,SG1K66001688,2015,0.48,3.88,37.54
1082,SG1K66001688,2016,0.43,1.07,44.08
1082,SG1K66001688,2017,0.45,1.29,34.24
1083,SG1T57930854,2014,0.53,2.33,103.29
1083,SG1T57930854,2015,0.57,2.17,89.8
1083,SG1T57930854,2016,0.53,3.34,107.69
1083,SG1T57930854,2017,0.77,3.47,145.76
1084,TW0002345006,2014,1.26,4.72,1.26
1084,TW0002345006,2015,1.01,8.05,0
1084,TW0002345006,2016,2.44,11.63,0
1084,TW0002345006,2017,3.75,14.14,0
1085,TW0001102002,2014,0.92,3.93,70.05
1085,TW0001102002,2015,0.96,2.19,69.91
1085,TW0001102002,2016,0.65,2.02,64.16
1085,TW0001102002,2017,0.73,2.83,63.57
1086,TW0002409000,2014,0.6,4.59,78.84
1086,TW0002409000,2015,0.85,1.53,60.03
1086,TW0002409000,2016,0.45,2.29,68.85
1086,TW0002409000,2017,0.55,8.13,54.78
1087,TW0002395001,2014,5.29,16.74,0.01
1087,TW0002395001,2015,6.68,15.7,3.78
1087,TW0002395001,2016,5.65,15.78,1.92
1087,TW0002395001,2017,5.53,15.72,0.44
1088,TW0003711008,2017,,,40.1
1089,TW0002352002,2014,0.73,3.9,126.73
1089,TW0002352002,2015,0.97,2.76,117.69
1089,TW0002352002,2016,0.67,5.05,76.77
1089,TW0002352002,2017,1.27,5.85,100.23
1090,TW0003682001,2014,1.79,-21.02,0
1090,TW0003682001,2015,1.31,-3.81,0
1090,TW0003682001,2016,1.25,-12.67,0
1090,TW0003682001,2017,1.33,-11.39,0
1091,TW0002353000,2014,0.87,1.18,28.09
1091,TW0002353000,2015,0.84,0.47,15.72
1091,TW0002353000,2016,0.59,-2.77,10.58
1091,TW0002353000,2017,0.84,1.86,11.31
1092,TW0005269005,2014,5.35,16.79,0
1092,TW0005269005,2015,6.92,13.73,0
1092,TW0005269005,2016,5.06,19.76,0
1092,TW0005269005,2017,10.48,20.43,0
1093,TW0002357001,2014,1.4,6.21,3.34
1093,TW0002357001,2015,1.34,5.19,2.38
1093,TW0002357001,2016,1.04,5.66,2.34
1093,TW0002357001,2017,1.2,4.53,3.86
1094,TW0002610003,2014,1.1,0.59,268.4
1094,TW0002610003,2015,1.38,3.33,189.58
1094,TW0002610003,2016,0.99,0.49,210.51
1094,TW0002610003,2017,0.88,1.44,197.9
1095,TW0006147002,2014,1.44,7.01,52.51
1095,TW0006147002,2015,2.07,5.69,45.03
1095,TW0006147002,2016,1.09,5.76,25.11
1095,TW0006147002,2017,1.19,6.66,20.92
1096,TW0002392008,2014,1.14,2.92,62.51
1096,TW0002392008,2015,1.16,2.59,71.49
1096,TW0002392008,2016,0.88,1.4,67.31
1096,TW0002392008,2017,0.96,2.08,60.04
1097,TW0002882008,2014,1.38,0.98,66.12
1097,TW0002882008,2015,1.53,1,44.85
1097,TW0002882008,2016,0.86,0.8,45.05
1097,TW0002882008,2017,1.15,0.86,65.66
1098,TW0002883006,2014,0.78,1.48,134.65
1098,TW0002883006,2015,1.09,1.01,116.98
1098,TW0002883006,2016,0.69,0.71,131.97
1098,TW0002883006,2017,0.71,0.73,122.44
1099,TW0002801008,2014,1.15,0.62,149.4
1099,TW0002801008,2015,1.09,0.63,129.53
1099,TW0002801008,2016,0.98,0.62,126.16
1099,TW0002801008,2017,1.13,0.6,105.56
1100,TW0002412004,2014,2.02,8.74,0.68
1100,TW0002412004,2015,2.07,9.56,0.5
1100,TW0002412004,2016,2.34,8.95,0.48
1100,TW0002412004,2017,2.24,8.71,0.46
1101,TW0002891009,2014,1.2,1.43,127.24
1101,TW0002891009,2015,1.39,0.95,92.13
1101,TW0002891009,2016,1.04,0.65,91.13
1101,TW0002891009,2017,1.18,0.79,103.68
1102,TW0002385002,2014,2.34,7.67,13.6
1102,TW0002385002,2015,2.56,6.76,21.74
1102,TW0002385002,2016,2.03,5.84,18.43
1102,TW0002385002,2017,2.31,6.25,25.54
1103,TW0002362001,2014,0.73,2.73,85.59
1103,TW0002362001,2015,0.55,1.37,106.31
1103,TW0002362001,2016,0.37,0.95,108.74
1103,TW0002362001,2017,0.41,1.08,110.27
1104,KYG202881093,2014,2.09,4.67,494.4
1104,KYG202881093,2015,2.28,4.17,505.8
1104,KYG202881093,2016,1.44,3.93,523.76
1104,KYG202881093,2017,1.84,4.39,424.79
1105,TW0002360005,2014,3.11,9.78,31.41
1105,TW0002360005,2015,2.79,8.26,36.91
1105,TW0002360005,2016,2.73,10.23,35.58
1105,TW0002360005,2017,2.84,12.82,21.53
1106,TW0002204005,2014,0.81,4.28,1.69
1106,TW0002204005,2015,0.74,5.16,1.76
1106,TW0002204005,2016,0.64,5.16,1.74
1106,TW0002204005,2017,0.75,6.59,1.68
1107,TW0002323003,2014,0.43,-3.63,27.99
1107,TW0002323003,2015,0.38,-6.86,25.91
1107,TW0002323003,2016,0.31,-7.05,26.16
1107,TW0002323003,2017,0.36,-3.7,19.07
1108,TW0002823002,2014,1.21,0.63,0
1108,TW0002823002,2015,1.32,0.8,0
1108,TW0002823002,2016,0.99,0.75,0.24
1108,TW0002823002,2017,1.24,0.65,0.16
1109,TW0002324001,2014,0.99,2.2,70.01
1109,TW0002324001,2015,1.08,2.66,55.94
1109,TW0002324001,2016,0.74,2.63,71.27
1109,TW0002324001,2017,0.89,1.9,82.41
1110,TW0001314003,2014,0.48,0.5,17.45
1110,TW0001314003,2015,0.47,0.27,16.75
1110,TW0001314003,2016,0.34,-2.16,22.21
1110,TW0001314003,2017,0.49,7.94,6.13
1111,TW0006005002,2014,0.8,2.72,62.76
1111,TW0006005002,2015,0.81,1.96,83.75
1111,TW0006005002,2016,0.6,1.44,132.77
1111,TW0006005002,2017,0.68,2.8,185.34
1112,TW0002105004,2014,2.95,10.22,63.84
1112,TW0002105004,2015,2.55,8.06,59.85
1112,TW0002105004,2016,2.48,8.38,63.87
1112,TW0002105004,2017,2.35,3.71,88.64
1113,TW0002002003,2014,1.24,3.75,90.79
1113,TW0002002003,2015,1.34,1.57,100.95
1113,TW0002002003,2016,1.01,2.89,91.32
1113,TW0002002003,2017,1.25,3.03,85.05
1114,TW0002886009,2014,1.12,0.98,317.15
1114,TW0002886009,2015,1.27,,249.11
1114,TW0002886009,2016,1.07,0.69,250.86
1114,TW0002886009,2017,1.12,0.77,243.2
1115,TW0002474004,2014,2.14,15.09,16.19
1115,TW0002474004,2015,2.33,16.75,19.86
1115,TW0002474004,2016,1.45,12.7,31.49
1115,TW0002474004,2017,1.85,11.27,36.1
1116,TW0005371009,2014,1.03,5.23,21.48
1116,TW0005371009,2015,0.92,3.69,24.22
1116,TW0005371009,2016,0.73,3.92,30.75
1116,TW0005371009,2017,0.84,3.7,40.33
1117,TW0002308004,2014,4.48,10.16,31.36
1117,TW0002308004,2015,3.58,8.74,12.19
1117,TW0002308004,2016,2.89,8.48,17
1117,TW0002308004,2017,3.46,7.87,23.07
1118,TW0002618006,2014,1.4,0.17,247.26
1118,TW0002618006,2015,1.72,4.55,181.82
1118,TW0002618006,2016,1.04,2.4,180.34
1118,TW0002618006,2017,1.02,3.36,169.27
1119,TW0001476000,2014,8.05,22.11,24.51
1119,TW0001476000,2015,9.72,25.84,20.07
1119,TW0001476000,2016,5.26,19.64,10.65
1119,TW0001476000,2017,5.53,15.42,9.83
1120,TW0002607009,2014,0.97,2.49,31.35
1120,TW0002607009,2015,0.85,2.87,38.08
1120,TW0002607009,2016,0.62,2.78,33.72
1120,TW0002607009,2017,0.67,3.08,31.52
1121,TW0002393006,2014,1.68,6.38,27.6
1121,TW0002393006,2015,1.72,5.39,52.27
1121,TW0002393006,2016,1.14,5.14,49.2
1121,TW0002393006,2017,1.2,3.52,53.98
1122,TW0002383007,2014,1.09,10.1,28.73
1122,TW0002383007,2015,1.85,14.06,15.96
1122,TW0002383007,2016,1.92,15.14,12.87
1122,TW0002383007,2017,3.37,14.11,12.39
1123,TW0002884004,2014,1.16,,116.14
1123,TW0002884004,2015,1.23,0.82,110.4
1123,TW0002884004,2016,1.07,0.76,90.64
1123,TW0002884004,2017,1.19,0.78,85.72
1124,TW0001717007,2014,1.46,5.63,74.85
1124,TW0001717007,2015,1.57,6.54,78.85
1124,TW0001717007,2016,1.6,5.81,98.56
1124,TW0001717007,2017,1.74,4.31,123.04
1125,TW0002603008,2014,0.99,0.84,156.93
1125,TW0002603008,2015,1.16,-1.8,184.09
1125,TW0002603008,2016,0.76,-2.81,215.54
1125,TW0002603008,2017,0.85,4.24,159.65
1126,TW0002903002,2014,1.18,1.67,110.47
1126,TW0002903002,2015,1.09,1.85,115
1126,TW0002903002,2016,0.81,1.36,120.49
1126,TW0002903002,2017,0.76,1.75,115.03
1127,TW0004904008,2014,2.93,9.73,34.32
1127,TW0004904008,2015,3.32,9.15,57.45
1127,TW0004904008,2016,3.44,8.77,54.06
1127,TW0004904008,2017,3.56,8.52,54.67
1128,TW0002845005,2014,0.81,0.81,114.08
1128,TW0002845005,2015,0.82,0.81,95.57
1128,TW0002845005,2016,0.68,0.66,110.99
1128,TW0002845005,2017,0.69,0.57,93.72
1129,TW0009910000,2014,4.2,13.59,30.75
1129,TW0009910000,2015,7.45,16.1,20.75
1129,TW0009910000,2016,5.51,15.31,20.27
1129,TW0009910000,2017,5.81,14.6,26.4
1130,TW0001402006,2014,0.8,2.61,85.78
1130,TW0001402006,2015,0.92,1.95,98.18
1130,TW0001402006,2016,0.63,1.61,102.59
1130,TW0001402006,2017,0.66,2,99.57
1131,TW0002015005,2014,1.64,8.65,3.53
1131,TW0002015005,2015,1.48,10.53,1.31
1131,TW0002015005,2016,1.44,9.48,2.14
1131,TW0002015005,2017,1.69,13.67,0.9
1132,TW0002892007,2014,1.01,0.64,126.68
1132,TW0002892007,2015,1.08,0.69,102.51
1132,TW0002892007,2016,0.96,0.72,101.13
1132,TW0002892007,2017,1.19,0.62,115.22
1133,TW0002707007,2014,10.34,16.21,46.84
1133,TW0002707007,2015,9.51,15.73,45.29
1133,TW0002707007,2016,6.57,13.17,43.13
1133,TW0002707007,2017,5.62,14.75,42.66
1134,TW0002354008,2014,1.12,8.5,15.1
1134,TW0002354008,2015,1.5,9.8,0.23
1134,TW0002354008,2016,0.93,7.99,7.33
1134,TW0002354008,2017,0.92,5.63,17.32
1135,TW0001326007,2014,1.5,2.44,57.19
1135,TW0001326007,2015,1.63,5.7,46.03
1135,TW0001326007,2016,1.48,8.66,37.63
1135,TW0001326007,2017,1.46,10.15,28.17
1136,TW0006505001,2014,2.92,2.54,80.16
1136,TW0006505001,2015,2.81,11.13,46.01
1136,TW0006505001,2016,2.68,17.8,30.8
1136,TW0006505001,2017,2.92,18.55,12.93
1137,TW0001301000,2014,1.7,4.63,35.73
1137,TW0001301000,2015,1.74,7.54,29.25
1137,TW0001301000,2016,1.55,9.28,29.76
1137,TW0001301000,2017,1.62,10.94,21.62
1138,TW0002885001,2014,0.88,,102.39
1138,TW0002885001,2015,1.01,0.89,153.6
1138,TW0002885001,2016,0.6,0.81,184.65
1138,TW0002885001,2017,0.72,0.8,186.07
1139,TW0001434009,2014,1.06,4.94,29.26
1139,TW0001434009,2015,1.13,3.89,29.77
1139,TW0001434009,2016,0.73,4.24,23.41
1139,TW0001434009,2017,0.75,4.77,22.09
1140,TW0002881000,2014,1.16,1.66,104.64
1140,TW0002881000,2015,1.67,1.52,107.35
1140,TW0002881000,2016,0.85,1.14,90.34
1140,TW0002881000,2017,1.03,1.2,110.9
1141,TW0009921007,2014,4.49,9.96,57.65
1141,TW0009921007,2015,4.91,8.81,55.78
1141,TW0009921007,2016,3.36,7.05,54.51
1141,TW0009921007,2017,3.38,4.73,63.19
1142,TW0006488000,2014,,9.97,16.23
1142,TW0006488000,2015,1.95,9.08,4.24
1142,TW0006488000,2016,1.55,2.39,173.89
1142,TW0006488000,2017,3.02,8.65,42.41
1143,TW0006116007,2014,0.93,1.35,8.15
1143,TW0006116007,2015,0.65,-5.06,6.42
1143,TW0006116007,2016,0.3,9.81,4.56
1143,TW0006116007,2017,0.61,14.39,2.48
1144,TW0002498003,2014,1.7,0.94,0
1144,TW0002498003,2015,1.32,-11.25,0
1144,TW0002498003,2016,0.99,-9.82,0
1144,TW0002498003,2017,1.72,-22.23,0
1145,TW0002049004,2014,5.85,8.8,93.33
1145,TW0002049004,2015,4.55,5.65,102.02
1145,TW0002049004,2016,2.44,4.46,98.4
1145,TW0002049004,2017,3.37,8.12,84.65
1146,TW0002880002,2014,1.09,0.6,131.33
1146,TW0002880002,2015,1.13,0.61,114.35
1146,TW0002880002,2016,0.98,0.58,146.5
1146,TW0002880002,2017,1.1,0.47,125.8
1147,TW0002542008,2014,1.33,9.95,163.7
1147,TW0002542008,2015,1.95,7.5,140.07
1147,TW0002542008,2016,1.55,6.06,160.38
1147,TW0002542008,2017,1.86,2.18,235.51
1148,TW0002317005,2014,1.29,5.99,44.46
1148,TW0002317005,2015,1.44,6.8,29.27
1148,TW0002317005,2016,1.08,6.94,39.7
1148,TW0002317005,2017,1.62,5.61,61.31
1149,TW0002207008,2014,5.43,6.74,228.96
1149,TW0002207008,2015,7.05,6.29,225.25
1149,TW0002207008,2016,3.69,7,220.01
1149,TW0002207008,2017,4.3,5.96,230.08
1150,TW0003481008,2014,0.5,5.21,57.53
1150,TW0003481008,2015,0.76,2.88,25.83
1150,TW0003481008,2016,0.41,0.6,24.82
1150,TW0003481008,2017,0.51,9.82,10.68
1151,TW0002356003,2014,1.7,3.88,55.75
1151,TW0002356003,2015,1.41,3.34,34.18
1151,TW0002356003,2016,1.36,3.38,34.78
1151,TW0002356003,2017,1.48,3.88,73.56
1152,TW0009933002,2014,2.2,3.73,21.09
1152,TW0009933002,2015,2.31,3.64,42.37
1152,TW0009933002,2016,2.06,3.64,25.2
1152,TW0009933002,2017,2.11,4.28,49.04
1153,TW0003189007,2014,2.1,9.26,14.49
1153,TW0003189007,2015,1.44,7.06,17.73
1153,TW0003189007,2016,1.05,5.46,14.8
1153,TW0003189007,2017,1.26,1.3,19.84
1154,TW0002449006,2014,1.29,7.07,55.69
1154,TW0002449006,2015,1.4,6.12,63.04
1154,TW0002449006,2016,1.37,7.54,64.51
1154,TW0002449006,2017,1.43,5.66,47.93
1155,TW0002301009,2014,1.44,3.28,60.05
1155,TW0002301009,2015,1.17,3.64,51.22
1155,TW0002301009,2016,1.25,4.74,45.2
1155,TW0002301009,2017,1.65,1.57,42.8
1156,TW0003008009,2014,5.69,39.24,0.41
1156,TW0003008009,2015,7.05,33.47,0.25
1156,TW0003008009,2016,4.62,25.21,0.05
1156,TW0003008009,2017,6.98,24.47,0.43
1157,TW0002337003,2014,1.07,-12.74,71.82
1157,TW0002337003,2015,1.38,-9.64,76.47
1157,TW0002337003,2016,0.54,0.17,56.32
1157,TW0002337003,2017,2.07,14.75,32.6
1158,TW0002454006,2014,3.11,15.48,18.69
1158,TW0002454006,2015,2.6,7.59,20.46
1158,TW0002454006,2016,1.3,6.76,22.45
1158,TW0002454006,2017,1.29,6.64,24.9
1159,TW0002439007,2014,5.18,12.95,0
1159,TW0002439007,2015,2.05,6.23,27.48
1159,TW0002439007,2016,1.73,15.29,26.77
1159,TW0002439007,2017,2.66,17.52,15.96
1160,TW0009914002,2014,4.85,16.76,12.42
1160,TW0009914002,2015,5.14,13.97,13.07
1160,TW0009914002,2016,3.05,8.87,12.52
1160,TW0009914002,2017,3.97,3.86,15.47
1161,TW0005522007,2014,1.05,5.63,77.79
1161,TW0005522007,2015,0.77,6.92,77.47
1161,TW0005522007,2016,0.69,4.04,68.76
1161,TW0005522007,2017,0.81,2.56,72.74
1162,TW0006244007,2014,1.61,-3.29,69.29
1162,TW0006244007,2015,1.13,-1.43,79.89
1162,TW0006244007,2016,1.21,-2.09,83.42
1162,TW0006244007,2017,1.2,-9.03,97.76
1163,TW0001477008,2014,3.42,15.93,4.91
1163,TW0001477008,2015,5.66,17.16,2.59
1163,TW0001477008,2016,3.67,11.65,6.46
1163,TW0001477008,2017,3.42,10.31,3.31
1164,TW0002377009,2014,1.39,6.97,8.79
1164,TW0002377009,2015,1.15,8.05,2.38
1164,TW0002377009,2016,1.58,10.15,0.08
1164,TW0002377009,2017,2.13,9.99,0.06
1165,TW0002101003,2014,2.65,2,57.5
1165,TW0002101003,2015,2.11,4.08,70.79
1165,TW0002101003,2016,1.84,4.72,74.08
1165,TW0002101003,2017,2.04,3.1,92.06
1166,TW0008464009,2014,,16.38,183.61
1166,TW0008464009,2015,3.5,18,21.28
1166,TW0008464009,2016,7.3,21.99,0
1166,TW0008464009,2017,7.75,22.05,0
1167,TW0003034005,2014,3.13,17.18,22.54
1167,TW0003034005,2015,3.46,14.86,12.43
1167,TW0003034005,2016,2.23,12.25,11.41
1167,TW0003034005,2017,2.52,12.39,8.23
1168,TW0001303006,2014,1.61,6.49,41.75
1168,TW0001303006,2015,1.77,7.2,32.98
1168,TW0001303006,2016,1.39,9.67,32.99
1168,TW0001303006,2017,1.58,10.46,28.5
1169,TW0002408002,2014,3.31,30.29,40.11
1169,TW0002408002,2015,2.78,17.38,30.64
1169,TW0002408002,2016,1.26,20.38,27.16
1169,TW0002408002,2017,1.14,28.48,2.66
1170,TW0004174008,2014,29.35,-38.57,0
1170,TW0004174008,2015,7.2,-21.4,0
1170,TW0004174008,2016,13.58,-16.28,1.3
1170,TW0004174008,2017,8.87,-23.93,1.4
1171,TW0001710002,2014,1.54,0.62,75.71
1171,TW0001710002,2015,1.45,-0.09,92.75
1171,TW0001710002,2016,1.26,-0.8,114.43
1171,TW0001710002,2017,1.35,5.76,88.54
1172,TW0008046004,2014,0.79,3.66,6.33
1172,TW0008046004,2015,1,1.88,7.98
1172,TW0008046004,2016,0.54,-1.52,7.61
1172,TW0008046004,2017,0.53,-4.63,8.43
1173,TW0009904003,2014,1.35,3.67,99.54
1173,TW0009904003,2015,2.01,3.78,99.94
1173,TW0009904003,2016,1.63,4.96,101.63
1173,TW0009904003,2017,1.46,4.94,109.58
1174,TW0002912003,2014,8.86,10.84,11.96
1174,TW0002912003,2015,8.44,9.52,13.32
1174,TW0002912003,2016,8.65,10.89,10.51
1174,TW0002912003,2017,5.52,26.76,5.13
1175,TW0004938006,2014,0.94,3.53,37.92
1175,TW0004938006,2015,1.56,5.24,40.15
1175,TW0004938006,2016,1.05,4.38,24.42
1175,TW0004938006,2017,1.62,3.33,41.87
1176,TW0008299009,2014,2.41,15.08,0
1176,TW0008299009,2015,2.78,15.91,0.97
1176,TW0008299009,2016,2.1,16.4,2.52
1176,TW0008299009,2017,2.25,17.32,0
1177,TW0003227005,2014,1.54,5.67,1.05
1177,TW0003227005,2015,2.06,4.75,3.26
1177,TW0003227005,2016,1.53,2.41,5.06
1177,TW0003227005,2017,1.79,10.5,2.44
1178,TW0006239007,2014,1.3,4.84,56.63
1178,TW0006239007,2015,1.43,5.94,50.28
1178,TW0006239007,2016,1.39,6.52,55.39
1178,TW0006239007,2017,1.87,6.73,82.24
1179,TW0001216000,2014,2.87,3.42,151.88
1179,TW0001216000,2015,3.1,4.07,133.04
1179,TW0001216000,2016,3.61,4.24,113.77
1179,TW0001216000,2017,2.72,10.51,70.8
1180,TW0008069006,2014,0.84,0.43,27.25
1180,TW0008069006,2015,0.51,1.76,9.5
1180,TW0008069006,2016,0.6,6.08,2.77
1180,TW0008069006,2017,1.19,6.35,2.01
1181,TW0004915004,2014,1.78,6.58,39.88
1181,TW0004915004,2015,1.79,5.24,29.03
1181,TW0004915004,2016,1.55,5.13,5.46
1181,TW0004915004,2017,2.19,5.65,10.67
1182,TW0002382009,2014,2.34,3.67,169.64
1182,TW0002382009,2015,2.26,3.46,133.78
1182,TW0002382009,2016,1.59,3.04,152.99
1182,TW0002382009,2017,1.85,2.9,188.49
1183,TW0002379005,2014,2.05,10.59,33.75
1183,TW0002379005,2015,2.09,5.79,60.6
1183,TW0002379005,2016,2,6.22,90.81
1183,TW0002379005,2017,2.36,6.57,82.62
1184,TW0006176001,2014,2.28,7.3,55.03
1184,TW0006176001,2015,2.12,6.03,46.07
1184,TW0006176001,2016,0.94,6.38,26.54
1184,TW0006176001,2017,1.29,6.31,42.66
1185,TW0009945006,2014,1.22,7.51,68.47
1185,TW0009945006,2015,2.39,9.54,116.55
1185,TW0009945006,2016,1.47,10.84,106.37
1185,TW0009945006,2017,1.01,12.59,77.58
1186,TW0002915006,2014,0.99,5.97,19.6
1186,TW0002915006,2015,3.27,14.43,101.2
1186,TW0002915006,2016,2.04,13.74,116.24
1186,TW0002915006,2017,1.1,20.06,72.51
1187,TW0005483002,2014,1.54,3.03,36.68
1187,TW0005483002,2015,0.97,1.32,24.02
1187,TW0005483002,2016,0.91,-2.19,163.38
1187,TW0005483002,2017,0.96,1.62,71.63
1188,TW0003023008,2014,1.85,8.32,42.7
1188,TW0003023008,2015,2.1,9.26,35.81
1188,TW0003023008,2016,2.74,10.66,28.42
1188,TW0003023008,2017,2.66,10.64,34.16
1189,TW0002890001,2014,0.91,0.95,169.43
1189,TW0002890001,2015,1.02,0.77,155.6
1189,TW0002890001,2016,0.7,0.59,143.84
1189,TW0002890001,2017,0.72,0.65,146.67
1190,TW0001227007,2014,4.56,12.5,12.02
1190,TW0001227007,2015,4.3,14.39,14.18
1190,TW0001227007,2016,4.26,12.67,10.79
1190,TW0001227007,2017,4.67,10.19,16.6
1191,KYG3808R1011,2014,,4.26,173.12
1191,KYG3808R1011,2015,,5.81,120.84
1191,KYG3808R1011,2016,1.91,7.01,51.27
1191,KYG3808R1011,2017,2.87,12.91,17.39
1192,TW0002888005,2014,0.62,0.43,65.65
1192,TW0002888005,2015,0.67,0.38,66.58
1192,TW0002888005,2016,0.42,0.33,57.66
1192,TW0002888005,2017,0.53,0.49,64.16
1193,TW0006121007,2014,2.39,8.06,13.23
1193,TW0006121007,2015,2.06,7.12,8.56
1193,TW0006121007,2016,1.52,6.43,11.48
1193,TW0006121007,2017,1.41,5.99,13.37
1194,TW0001789006,2014,5.22,4.39,13.62
1194,TW0001789006,2015,3.14,5.62,17.27
1194,TW0001789006,2016,2.91,5.68,17.46
1194,TW0001789006,2017,3.11,3.99,16.24
1195,TW0005876007,2014,,0.77,77.33
1195,TW0005876007,2015,1.27,0.79,71.5
1195,TW0005876007,2016,0.92,0.75,69.67
1195,TW0005876007,2017,1,0.77,94.8
1196,TW0001565000,2014,8.06,25.34,18.48
1196,TW0001565000,2015,6.09,22.76,14.8
1196,TW0001565000,2016,6.81,25.89,11.46
1196,TW0001565000,2017,5.35,20.2,28.39
1197,TW0002347002,2014,1.66,4.32,111.28
1197,TW0002347002,2015,1.6,2.93,123.67
1197,TW0002347002,2016,1.18,4.2,103.61
1197,TW0002347002,2017,1.26,4.98,98.87
1198,TW0003376000,2014,1.25,8.31,7.87
1198,TW0003376000,2015,1.52,10.37,19.89
1198,TW0003376000,2016,1.48,6.73,15.7
1198,TW0003376000,2017,1.27,4.58,14.38
1199,TW0009917005,2014,3.11,10.79,22.71
1199,TW0009917005,2015,3.72,10.52,28.8
1199,TW0009917005,2016,4.18,3.2,42.39
1199,TW0009917005,2017,3.89,11.07,36.13
1200,TW0002371002,2014,0.63,1.92,287.83
1200,TW0002371002,2015,0.53,0.59,347.78
1200,TW0002371002,2016,0.36,0.9,363.63
1200,TW0002371002,2017,0.82,1.22,352.55
1201,TW0005880009,2014,0.9,0.38,215.26
1201,TW0005880009,2015,0.92,0.45,183.15
1201,TW0005880009,2016,0.77,0.44,190.38
1201,TW0005880009,2017,0.92,0.45,179.55
1202,TW0004147004,2014,19.13,-21.71,0
1202,TW0004147004,2015,5.3,-13.86,0
1202,TW0004147004,2016,12.3,-5.8,0
1202,TW0004147004,2017,10.5,-11.27,0
1203,TW0003045001,2014,4.42,10.69,90.74
1203,TW0003045001,2015,4.96,10.61,103.7
1203,TW0003045001,2016,5,10.38,93.56
1203,TW0003045001,2017,5.18,9.68,99.28
1204,TW0002451002,2014,2.21,14.83,4.36
1204,TW0002451002,2015,2.47,12.84,4.4
1204,TW0002451002,2016,1.85,12.32,0
1204,TW0002451002,2017,2.08,11.69,0
1205,TW0001101004,2014,1.39,4.28,83.21
1205,TW0001101004,2015,1.45,2.44,97.74
1205,TW0001101004,2016,0.98,2.8,82.48
1205,TW0001101004,2017,1.07,3.35,62.86
1206,TW0001504009,2014,1.35,5.39,19.43
1206,TW0001504009,2015,1.18,4.05,25.31
1206,TW0001504009,2016,0.98,4.24,32.88
1206,TW0001504009,2017,1.1,3.62,26.11
1207,TW0001802007,2014,1.3,0.88,84.59
1207,TW0001802007,2015,1.13,-3.85,80.37
1207,TW0001802007,2016,0.85,-0.9,58.81
1207,TW0001802007,2017,0.87,3.33,49.74
1208,TW0002006004,2014,1.1,3.01,44.77
1208,TW0002006004,2015,1.02,3.66,36.38
1208,TW0002006004,2016,0.78,4.32,34.53
1208,TW0002006004,2017,0.98,4.64,49.67
1209,TW0002633005,2014,5.96,3.03,7446.45
1209,TW0002633005,2015,1.04,6.02,596.65
1209,TW0002633005,2016,1.4,2.32,535.97
1209,TW0002633005,2017,2.13,2.58,479.36
1210,TW0002887007,2014,1.08,0.15,175.66
1210,TW0002887007,2015,1,1,197.34
1210,TW0002887007,2016,0.74,0.84,149.02
1210,TW0002887007,2017,0.85,0.89,157.26
1211,TW0001722007,2014,1.15,4.57,5.04
1211,TW0001722007,2015,1,3.25,0.02
1211,TW0001722007,2016,0.8,-0.16,0.09
1211,TW0001722007,2017,0.81,2.14,0.07
1212,TW0001440006,2014,1.19,1.31,25.29
1212,TW0001440006,2015,1.06,3.27,23.71
1212,TW0001440006,2016,0.83,1.58,30.88
1212,TW0001440006,2017,0.89,2.05,39.56
1213,KYG898431096,2014,1.67,1.12,161.42
1213,KYG898431096,2015,2.37,-14.17,191.04
1213,KYG898431096,2016,0.7,-0.36,131.05
1213,KYG898431096,2017,1.13,3.73,47.49
1214,TW0003044004,2014,1.05,5.25,53.66
1214,TW0003044004,2015,0.99,5.01,59.6
1214,TW0003044004,2016,1,6.08,57.2
1214,TW0003044004,2017,1.52,7.01,61.08
1215,TW0002330008,2014,3,19.43,23.98
1215,TW0002330008,2015,3.11,19.7,20.87
1215,TW0002330008,2016,2.77,19.1,17.94
1215,TW0002330008,2017,3.46,17.94,14.06
1216,TW0002103009,2014,2.15,3.94,69.06
1216,TW0002103009,2015,1.73,2.16,49.84
1216,TW0002103009,2016,1.44,3.69,55.5
1216,TW0002103009,2017,1.74,3.49,56.18
1217,TW0006274004,2014,1.14,7.18,29.36
1217,TW0006274004,2015,0.95,7.05,19.95
1217,TW0006274004,2016,1.09,8.35,13.14
1217,TW0006274004,2017,1.74,8.53,17.13
1218,TW0002834009,2014,0.73,0.47,201.36
1218,TW0002834009,2015,0.78,0.41,188.69
1218,TW0002834009,2016,0.63,0.41,171.25
1218,TW0002834009,2017,0.66,0.38,178.98
1219,TW0008436007,2014,2.21,7.64,25.02
