no,year,icbcode,gap,gap_e,gap_s,es,e,s,esdis,edis,sdis,family,gov,instit,g,size,lev,roa,mtb,country,capitalism,legal,kz,boardSize,CSRcmte,CEOdual,freeFloatShareholding,insiderShareholding,country_name,industry_name,year_2016,year_2017,year_2018,year_2019,year_2020,year_2021,year_2022,year_2023,industry_1010,industry_1510,industry_2010,industry_3010,industry_3020,industry_3030,industry_3510,industry_4010,industry_4020,industry_4030,industry_4040,industry_4050,industry_4510,industry_4520,industry_5010,industry_5020,industry_5510,industry_5520,industry_6010,industry_6510,g_family,g_gov,propensity_score,_weight
5.0,2021,4010,-0.22,-0.23,-0.21,63.37,68.2,58.54,41.41,44.97130776,37.84764208,1.0,0.0,0.0,46.05,11.56,0.4213,0.0633,0.0124,2.0,1.0,1.0,0.41796,10.0,1.0,0.0,0.5,0.000825666,Indonesia,Automobiles and Parts,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,46.05,0.0,0.2978928000288742,1
5.0,2022,4010,-0.16,-0.19,-0.13,61.17,65.6,56.74,45.23,46.63243733,43.8331318,1.0,0.0,0.0,49.6,11.61,0.3681,0.0796,0.0144,2.0,1.0,1.0,-0.3857,10.0,1.0,0.0,0.5,0.000825666,Indonesia,Automobiles and Parts,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,49.6,0.0,0.29671545622856327,1
5.0,2023,4010,0.44,0.47,0.41,0.0,0.0,0.0,43.93,46.63243733,41.23337364,1.0,0.0,0.0,0.0,11.64,0.4697,0.0859,0.0124,2.0,1.0,1.0,-1.27612,10.0,1.0,0.0,0.5,0.000825666,Indonesia,Automobiles and Parts,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3293351632766208,1
7.0,2015,5010,0.06,0.0,0.11,0.0,0.0,0.0,5.52,0.422832981,10.61064087,1.0,0.0,0.0,0.0,10.49,0.8458,-0.0005,0.0018,2.0,1.0,1.0,2.53583,0.0,0.0,0.0,0.4,0.713626924,Indonesia,Construction and Materials,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5480407326281805,1
7.0,2016,5010,0.06,0.0,0.11,0.0,0.0,0.0,5.52,0.422832981,10.61064087,1.0,0.0,0.0,0.0,10.54,0.638,0.065,0.0028,2.0,1.0,1.0,1.6528,0.0,0.0,0.0,0.4,0.713626924,Indonesia,Construction and Materials,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5679029790514041,1
7.0,2017,5010,0.09,0.06,0.12,0.0,0.0,0.0,8.78,5.527031108,12.03143894,1.0,0.0,0.0,0.0,10.69,0.8523,0.0515,0.0153,2.0,1.0,1.0,2.06515,0.0,0.0,0.0,0.95,0.713626924,Indonesia,Construction and Materials,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.557727520660274,1
7.0,2018,5010,0.01,0.02,0.0,10.83,9.42,12.24,11.87,11.71851404,12.03143894,1.0,0.0,0.0,23.26,11.01,2.2592,0.0344,0.0257,2.0,1.0,1.0,6.56479,3.0,0.0,0.0,0.44,0.713626924,Indonesia,Construction and Materials,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,23.26,0.0,0.4995143868800236,1
7.0,2019,5010,-0.23,-0.12,-0.34,45.6,41.69,49.5,22.78,29.65871338,15.90084643,1.0,0.0,0.0,36.54,11.0,2.157,0.0182,0.0426,2.0,1.0,1.0,6.41286,4.0,1.0,0.0,0.27,0.713626924,Indonesia,Construction and Materials,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,36.54,0.0,0.39047253445119906,1
7.0,2020,5010,-0.29,-0.18,-0.39,52.45,48.03,56.87,23.78,29.65871338,17.89600967,1.0,0.0,0.0,48.03,11.03,2.1736,0.0217,0.0472,2.0,1.0,1.0,6.52494,4.0,1.0,0.0,0.28,0.713626924,Indonesia,Construction and Materials,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,48.03,0.0,0.38196989038030754,1
7.0,2021,5010,-0.21,-0.17,-0.24,48.63,47.98,49.28,27.99,31.0782241,24.90931076,1.0,0.0,0.0,41.97,11.12,1.7718,0.0257,0.037,2.0,1.0,1.0,4.67741,4.0,1.0,0.0,0.29,0.713626924,Indonesia,Construction and Materials,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,41.97,0.0,0.3797593360984698,1
7.0,2022,5010,-0.18,-0.1,-0.26,51.16,51.07,51.24,32.8,40.68257324,24.90931076,1.0,0.0,0.0,37.81,11.16,2.513,0.0045,0.0329,2.0,1.0,1.0,7.27142,4.0,1.0,0.0,0.29,0.713626924,Indonesia,Construction and Materials,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,37.81,0.0,0.3831828573585288,1
7.0,2023,5010,0.33,0.41,0.25,0.0,0.0,0.0,32.8,40.68257324,24.90931076,1.0,0.0,0.0,0.0,11.19,2.5304,0.0164,0.0284,2.0,1.0,1.0,7.35337,4.0,1.0,0.0,0.29,0.713626924,Indonesia,Construction and Materials,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.41621088757660585,1
11.0,2015,6010,-0.37,-0.33,-0.4,47.36,34.95,59.77,10.5,1.600724857,19.40749698,1.0,0.0,0.0,27.02,10.67,-1.8038,-0.3906,-0.0008,2.0,1.0,1.0,-5.63736,4.0,1.0,0.0,0.59,9.96404e-05,Indonesia,Energy,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,27.02,0.0,0.23975175886379815,1
11.0,2016,6010,-0.41,-0.33,-0.49,67.36,64.05,70.66,26.36,30.95741468,21.76541717,1.0,0.0,0.0,30.15,10.6,-1.9552,0.0998,-0.0005,2.0,1.0,1.0,-6.18012,4.0,1.0,0.0,0.64,9.96404e-05,Indonesia,Energy,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,30.15,0.0,0.3995278133967998,1
11.0,2017,6010,-0.4,-0.22,-0.58,74.02,66.54,81.49,34.32,44.82029598,23.8210399,1.0,0.0,0.0,43.57,10.69,-4.5464,0.1348,-0.0435,2.0,1.0,1.0,-8.56905,9.0,1.0,0.0,0.67,9.96404e-05,Indonesia,Energy,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,43.57,0.0,0.3372728812964261,1
11.0,2018,6010,-0.46,-0.35,-0.56,83.23,83.03,83.42,37.54,47.65931743,27.41837969,1.0,0.0,0.0,86.86,10.74,-10.3389,0.1033,-0.0651,2.0,1.0,1.0,-8.56905,9.0,1.0,0.0,0.55,9.96404e-05,Indonesia,Energy,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,86.86,0.0,0.29619767505521644,1
11.0,2019,6010,-0.46,-0.34,-0.58,83.25,81.25,85.25,37.43,47.65931743,27.20677146,1.0,0.0,0.0,90.32,10.69,-9.0378,0.0419,-0.0272,2.0,1.0,1.0,-8.56905,9.0,1.0,0.0,0.64,9.96404e-05,Indonesia,Energy,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,90.32,0.0,0.2730049266716965,1
11.0,2020,6010,-0.4,-0.3,-0.51,80.83,78.07,83.59,40.43,48.20295983,32.64812576,1.0,0.0,0.0,94.01,10.66,-2.869,-0.0355,-0.0041,2.0,1.0,1.0,-8.56905,8.0,1.0,0.0,0.78,9.96404e-05,Indonesia,Energy,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,94.01,0.0,0.25731440075852413,1
11.0,2021,6010,-0.38,-0.29,-0.46,84.78,78.88,90.67,47.21,49.62247055,44.80048368,1.0,0.0,0.0,89.35,10.76,-3.8992,0.1056,-0.0067,2.0,1.0,1.0,-8.56905,8.0,1.0,0.0,0.75,9.96404e-05,Indonesia,Energy,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,89.35,0.0,0.3011151427498698,1
11.0,2022,6010,-0.3,-0.27,-0.33,82.83,78.81,86.85,52.85,51.91784959,53.77871826,1.0,0.0,0.0,87.27,10.83,0.3664,0.1632,0.01,2.0,1.0,1.0,1.08986,8.0,1.0,0.0,0.82,9.96404e-05,Indonesia,Energy,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,87.27,0.0,0.3493155814424904,1
11.0,2023,6010,0.56,0.59,0.54,0.0,0.0,0.0,56.23,58.68317729,53.77871826,1.0,0.0,0.0,0.0,10.8,0.3257,0.0078,0.0193,2.0,1.0,1.0,1.14253,8.0,1.0,0.0,0.29,9.96404e-05,Indonesia,Energy,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.3583674894018278,1
14.0,2015,3510,-0.26,-0.17,-0.35,31.25,17.95,44.55,4.85,0.483237693,9.220072551,1.0,0.0,0.0,15.49,10.56,0.4204,0.0821,0.0202,2.0,1.0,1.0,1.04237,5.0,0.0,0.0,0.47,0.005580234,Indonesia,Real Estate,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.49,0.0,0.49548062317839775,1
14.0,2016,3510,-0.2,-0.08,-0.32,25.98,8.82,43.13,5.64,0.483237693,10.79201935,1.0,0.0,0.0,12.81,10.58,0.3719,0.0619,0.0168,2.0,1.0,1.0,1.09034,5.0,0.0,0.0,0.48,0.005580234,Indonesia,Real Estate,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.81,0.0,0.48967629709267635,1
14.0,2017,3510,-0.23,-0.05,-0.4,28.27,5.36,51.17,5.64,0.483237693,10.79201935,1.0,0.0,0.0,20.69,10.66,0.3585,0.1283,0.0136,2.0,1.0,1.0,0.85576,5.0,0.0,0.0,0.48,0.005580234,Indonesia,Real Estate,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.69,0.0,0.5056517091507153,1
14.0,2018,3510,-0.21,-0.08,-0.34,27.59,8.87,46.3,6.54,0.483237693,12.60580411,1.0,0.0,0.0,30.47,10.72,0.5346,0.0419,0.0129,2.0,1.0,1.0,1.3711,5.0,0.0,0.0,0.48,0.005580234,Indonesia,Real Estate,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30.47,0.0,0.464527417424623,1
14.0,2019,3510,-0.3,-0.29,-0.32,52.25,49.42,55.08,21.94,20.77922078,23.095526,1.0,0.0,0.0,39.76,10.74,0.4599,0.0702,0.0093,2.0,1.0,1.0,1.21979,5.0,0.0,0.0,0.48,0.005580234,Indonesia,Real Estate,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,39.76,0.0,0.4671452109151447,1
14.0,2020,3510,-0.22,-0.18,-0.26,47.6,45.53,49.67,25.83,27.54454847,24.12333736,1.0,0.0,0.0,32.25,10.78,0.5684,0.0299,0.0059,2.0,1.0,1.0,1.50434,5.0,0.0,0.0,0.48,0.005580234,Indonesia,Real Estate,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,32.25,0.0,0.4576857651037054,1
14.0,2021,3510,-0.23,-0.11,-0.36,59.39,54.81,63.96,36.01,43.73301117,28.29504232,1.0,0.0,0.0,31.34,10.79,0.3813,0.045,0.0079,2.0,1.0,1.0,0.97256,5.0,1.0,0.0,0.43,0.005580234,Indonesia,Real Estate,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,31.34,0.0,0.38424341829454006,1
14.0,2022,3510,-0.2,-0.08,-0.32,57.64,53.2,62.08,37.83,45.6961643,29.95767836,1.0,0.0,0.0,37.68,10.81,0.3561,0.0616,0.0058,2.0,1.0,1.0,0.86474,5.0,1.0,0.0,0.41,0.005580234,Indonesia,Real Estate,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,37.68,0.0,0.38469631395380505,1
14.0,2023,3510,0.38,0.46,0.3,0.0,0.0,0.0,38.02,45.6961643,30.35066505,1.0,0.0,0.0,0.0,10.82,0.3245,0.0487,0.0059,2.0,1.0,1.0,0.81384,5.0,1.0,0.0,0.38,0.005580234,Indonesia,Real Estate,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4081286350356124,1
17.0,2015,4510,-0.15,-0.07,-0.23,20.0,9.04,30.95,4.81,1.751736635,7.859733978,1.0,0.0,0.0,39.88,10.41,0.1856,0.126,0.0528,2.0,1.0,1.0,-1.73426,6.0,0.0,0.0,0.19,0.0,Indonesia,"Food, Beverage and Tobacco",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,39.88,0.0,0.47224676217299083,1
17.0,2016,4510,-0.18,-0.08,-0.28,22.71,9.41,36.0,4.81,1.751736635,7.859733978,1.0,0.0,0.0,38.56,10.45,0.1164,0.1375,0.053,2.0,1.0,1.0,-2.17502,6.0,0.0,0.0,0.19,0.0,Indonesia,"Food, Beverage and Tobacco",1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,38.56,0.0,0.4747003469331307,1
17.0,2017,4510,-0.32,-0.39,-0.26,39.37,41.37,37.36,6.88,2.083962549,11.66868198,1.0,0.0,0.0,42.62,10.49,0.1205,0.1311,0.0542,2.0,1.0,1.0,-2.41374,6.0,0.0,0.0,0.19,0.0,Indonesia,"Food, Beverage and Tobacco",0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,42.62,0.0,0.4666443571926668,1
17.0,2018,4510,-0.25,-0.29,-0.22,36.08,38.39,33.77,10.73,9.785563274,11.66868198,1.0,0.0,0.0,43.05,10.53,0.0953,0.1445,0.0453,2.0,1.0,1.0,-3.25287,6.0,0.0,0.0,0.19,0.0,Indonesia,"Food, Beverage and Tobacco",0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,43.05,0.0,0.46804453782799765,1
17.0,2019,4510,-0.24,-0.28,-0.2,35.16,37.6,32.71,11.24,9.785563274,12.69649335,1.0,0.0,0.0,38.29,10.58,0.0928,0.1432,0.0417,2.0,1.0,1.0,-1.85639,6.0,0.0,0.0,0.19,0.0,Indonesia,"Food, Beverage and Tobacco",0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,38.29,0.0,0.4749187646180372,1
17.0,2020,4510,-0.22,-0.23,-0.22,33.47,32.4,34.54,11.24,9.785563274,12.69649335,1.0,0.0,0.0,17.69,11.01,1.0779,0.1003,0.04,2.0,1.0,1.0,0.23988,6.0,0.0,0.0,0.19,0.0,Indonesia,"Food, Beverage and Tobacco",0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.69,0.0,0.46762008062887744,1
17.0,2021,4510,-0.13,-0.02,-0.24,51.9,48.14,55.65,38.84,46.33041377,31.34824667,1.0,0.0,0.0,40.94,11.07,1.2323,0.0711,0.0305,2.0,1.0,1.0,2.55694,6.0,1.0,0.0,0.19,0.0,Indonesia,"Food, Beverage and Tobacco",0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40.94,0.0,0.3687047326557591,1
17.0,2022,4510,-0.2,-0.09,-0.3,58.92,55.7,62.14,39.04,46.33041377,31.74123337,1.0,0.0,0.0,49.71,11.06,1.2598,0.0535,0.024,2.0,1.0,1.0,2.878,5.0,1.0,0.0,0.19,0.0,Indonesia,"Food, Beverage and Tobacco",0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,49.71,0.0,0.36955521025208576,1
17.0,2023,4510,0.39,0.46,0.32,0.0,0.0,0.0,39.04,46.33041377,31.74123337,1.0,0.0,0.0,0.0,11.08,1.0795,0.0726,0.0292,2.0,1.0,1.0,2.35386,5.0,1.0,0.0,0.19,0.0,Indonesia,"Food, Beverage and Tobacco",0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.41116000429803723,1
19.0,2015,4510,0.02,0.0,0.05,2.72,0.0,5.44,5.08,0,10.15719468,1.0,0.0,0.0,30.18,10.8,0.5425,0.1234,0.0241,2.0,1.0,1.0,0.45625,4.0,0.0,0.0,0.24,0.006728866,Indonesia,"Food, Beverage and Tobacco",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30.18,0.0,0.5011884830019475,1
19.0,2016,4510,0.04,0.01,0.08,3.44,0.0,6.88,7.83,0.845665962,14.81257557,1.0,0.0,0.0,21.03,10.8,0.5002,0.1199,0.0353,2.0,1.0,1.0,-1.68433,4.0,0.0,0.0,0.24,0.006728866,Indonesia,"Food, Beverage and Tobacco",1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.03,0.0,0.4982585128200096,1
19.0,2017,4510,-0.03,-0.06,0.0,10.68,6.55,14.81,7.83,0.845665962,14.81257557,1.0,0.0,0.0,40.79,10.82,0.4885,0.129,0.0349,2.0,1.0,1.0,-1.80633,4.0,0.0,0.0,0.24,0.006728866,Indonesia,"Food, Beverage and Tobacco",0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40.79,0.0,0.48493348392587354,1
19.0,2018,4510,-0.01,-0.04,0.02,9.0,5.11,12.89,7.83,0.845665962,14.81257557,1.0,0.0,0.0,22.56,10.84,0.3838,0.1223,0.033,2.0,1.0,1.0,-1.96365,4.0,0.0,0.0,0.24,0.006728866,Indonesia,"Food, Beverage and Tobacco",0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.56,0.0,0.4957880215109408,1
19.0,2019,4510,-0.05,-0.1,-0.01,22.47,28.13,16.8,17.01,18.18181818,15.84038694,1.0,0.0,0.0,29.52,10.89,0.3419,0.1535,0.0293,2.0,1.0,1.0,-2.01311,4.0,0.0,0.0,0.24,0.006728866,Indonesia,"Food, Beverage and Tobacco",0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,29.52,0.0,0.5007158240802848,1
19.0,2020,4510,-0.08,-0.09,-0.08,25.51,27.22,23.79,17.01,18.18181818,15.84038694,1.0,0.0,0.0,22.53,10.89,0.1057,0.1016,0.0157,2.0,1.0,1.0,0.08476,4.0,0.0,0.0,0.24,0.006728866,Indonesia,"Food, Beverage and Tobacco",0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.53,0.0,0.495223137071013,1
19.0,2021,4510,-0.06,-0.06,-0.06,24.14,25.14,23.13,18.42,19.42011477,17.41233374,1.0,0.0,0.0,21.65,10.95,0.1704,0.0675,0.0123,2.0,1.0,1.0,-2.1903,4.0,0.0,0.0,0.24,0.006728866,Indonesia,"Food, Beverage and Tobacco",0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.65,0.0,0.473024917030175,1
19.0,2022,4510,-0.05,-0.07,-0.04,23.83,26.05,21.6,18.42,19.42011477,17.41233374,1.0,0.0,0.0,21.66,10.95,0.1752,0.0334,0.0102,2.0,1.0,1.0,-1.51431,4.0,0.0,0.0,0.24,0.006728866,Indonesia,"Food, Beverage and Tobacco",0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.66,0.0,0.4625792853122625,1
19.0,2023,4510,0.2,0.21,0.18,0.0,0.0,0.0,19.52,20.59800664,18.4401451,1.0,0.0,0.0,0.0,10.97,0.2201,0.0639,0.008,2.0,1.0,1.0,-0.43921,4.0,0.0,0.0,0.24,0.006728866,Indonesia,"Food, Beverage and Tobacco",0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.49486844709562205,1
22.0,2015,4510,-0.21,-0.29,-0.12,28.94,32.53,25.35,8.16,3.261854425,13.0592503,1.0,0.0,0.0,22.6,10.95,1.0123,0.046,0.0223,2.0,1.0,1.0,1.99751,9.0,0.0,0.0,0.5,0.00015717,Indonesia,"Food, Beverage and Tobacco",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.6,0.0,0.4165418906041183,1
22.0,2016,4510,-0.21,-0.29,-0.13,29.11,32.29,25.92,8.16,3.261854425,13.0592503,1.0,0.0,0.0,20.44,10.9,0.7739,0.0612,0.0208,2.0,1.0,1.0,1.54775,9.0,0.0,0.0,0.5,0.00015717,Indonesia,"Food, Beverage and Tobacco",1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.44,0.0,0.42417419436236226,1
